set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.839,3,0.495,0.179,18,0.036,0.601,0.303,  4.18, 4.09,0.000,-33, -6,-30,
,,,,,,1.000,0.756,  3.35, 3.30,0.000,-42,  0,-30,
,,0.729,0.229,13,0.069,0.650,0.303,  4.14, 4.06,0.000,-12, -3,  9,
,,0.287,0.177,24,0.018,0.879,0.408,  3.93, 3.85,0.000,-33,-45,-39,
