set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.944,2,0.538,0.315,17,0.041,0.972,0.865,  3.76, 3.69,0.000,-45,  0,-33,
,,,,,,1.000,0.922,  3.48, 3.43,0.000,-36, -6,-30,
,,0.777,0.315,12,0.079,0.984,0.865,  3.70, 3.64,0.000,-42,-45,-39,
