set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.000,3,0.000,0.000,464,0.000,0.000,0.000,  9.90,  Inf,0.000,  0, 51, 18,
,,,,,,0.000,0.000,  9.68,  Inf,0.000,  0, 48, 45,
,,,,,,0.000,0.000,  8.49, 7.84,0.000,  0, 60, -3,
,,0.000,0.006,21,0.001,0.000,0.000,  6.62, 6.30,0.000,  0,-21, 36,
,,0.003,0.168,6,0.056,0.000,0.001,  6.06, 5.81,0.000, -9, 39, 51,
