set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.009,3,0.016,0.018,31,0.010,0.013,0.032,  4.61, 4.50,0.000,-18,-57,18,
,,,,,,0.048,0.043,  4.26, 4.17,0.000,-12,-54, 9,
,,0.017,0.018,30,0.011,0.021,0.032,  4.49, 4.38,0.000,  3,-60,48,
,,0.014,0.018,32,0.009,0.029,0.032,  4.40, 4.30,0.000,  9,-75,33,
