set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.001,3,0.018,0.231,24,0.026,0.000,0.000,  6.15, 5.88,0.000, 54,-54, 54,
,,,,,,0.023,0.114,  4.24, 4.15,0.000, 45,-69, 54,
,,0.077,0.510,11,0.113,0.001,0.013,  4.98, 4.84,0.000, 39, 33, 48,
,,,,,,0.014,0.092,  4.38, 4.27,0.000, 45, 36, 42,
,,0.177,0.515,5,0.276,0.075,0.222,  3.88, 3.81,0.000,-27,-66,-27,
