set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.000,2,0.001,0.109,11,0.027,0.000,0.001,  6.15, 5.88,0.000,54,-54,54,
,,0.006,0.237,5,0.119,0.001,0.063,  4.98, 4.84,0.000,39, 33,48,
,,,,,,0.014,0.454,  4.38, 4.27,0.000,45, 36,42,
