set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.582,4,0.879,0.516,11,0.200,0.687,0.449,  3.93, 3.85,0.000,-33,-66,27,
,,0.960,0.533,7,0.305,0.803,0.449,  3.82, 3.75,0.000,-15, 33,33,
,,0.903,0.516,10,0.221,0.831,0.449,  3.79, 3.72,0.000, 15, 30,30,
,,0.678,0.516,18,0.107,0.954,0.485,  3.60, 3.54,0.000, 24, 39,36,
,,,,,,0.959,0.485,  3.59, 3.53,0.000, 21, 36,27,
