set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.000,4,0.000,0.001,32,0.000,0.000,0.000,  7.28, 6.86,0.000,-45,-48,42,
,,0.000,0.001,27,0.000,0.000,0.000,  6.62, 6.30,0.000,-42, 42, 3,
,,0.000,0.012,15,0.004,0.000,0.000,  6.50, 6.20,0.000,-24, 27,48,
,,0.000,0.034,10,0.014,0.000,0.019,  5.63, 5.42,0.000,-36,-66,48,
