set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.839,3,0.870,0.621,10,0.109,0.222,0.188,  4.54, 4.43,0.000,  6,-39,-36,
,,0.979,0.621,6,0.207,0.741,0.509,  4.06, 3.98,0.000, 39,  6,-15,
,,0.784,0.621,12,0.082,0.931,0.669,  3.84, 3.77,0.000, -6,-42,-36,
