set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.029,2,0.001,0.003,52,0.001,0.001,0.004,  5.24, 5.07,0.000,45,-33,42,
,,,,,,0.002,0.006,  4.98, 4.83,0.000,57,-21,36,
,,,,,,0.160,0.263,  3.78, 3.71,0.000,39,-48,45,
,,0.231,0.372,5,0.227,0.003,0.006,  4.89, 4.75,0.000,24,-69,48,
