set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.944,2,0.922,0.577,8,0.111,0.989,0.914,  3.74, 3.68,0.000, 24, 27,  0,
,,0.954,0.577,7,0.134,1.000,0.914,  3.51, 3.46,0.000,-42,-69,-24,
,,,,,,1.000,0.914,  3.37, 3.32,0.000,-42,-63,-30,
