set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.681,4,0.100,0.101,32,0.005,0.117,0.119,  4.78, 4.65,0.000, 30,-90, 15,
,,0.437,0.277,18,0.026,0.758,0.683,  4.10, 4.01,0.000,-45,-12,-18,
,,0.978,0.589,6,0.174,0.944,0.848,  3.88, 3.80,0.000,-21,-39, -3,
,,0.978,0.589,6,0.174,0.999,0.848,  3.58, 3.52,0.000,  3,  9, 36,
