set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.681,4,0.529,0.309,16,0.034,0.025,0.028,  5.12, 4.96,0.000, 15, -6, 51,
,,0.435,0.309,18,0.026,0.975,0.754,  3.80, 3.73,0.000,-18,-27, 51,
,,,,,,0.997,0.754,  3.65, 3.59,0.000,-27,-24, 48,
,,0.978,0.517,6,0.173,0.999,0.754,  3.57, 3.51,0.000, -9,-36,  0,
,,0.957,0.517,7,0.143,1.000,0.754,  3.37, 3.32,0.000, 24, 33,  6,
