set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.842,3,0.795,0.588,11,0.072,0.851,0.622,  4.01, 3.93,0.000, 27,-87,15,
,,0.957,0.588,7,0.143,0.998,0.622,  3.62, 3.56,0.000,-30,-24,39,
,,0.990,0.588,5,0.212,0.999,0.622,  3.57, 3.51,0.000,-36,-27,30,
