set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.000,3,0.000,0.000,110,0.000,0.000,0.000,  7.80, 7.29,0.000,  0,-57, 39,
,,,,,,0.000,0.000,  7.26, 6.84,0.000,  0,-48, 54,
,,0.000,0.004,12,0.001,0.000,0.000,  7.06, 6.67,0.000,-21,  9, 66,
,,,,,,0.000,0.097,  5.48, 5.29,0.000,-27, 15, 57,
,,0.000,0.051,5,0.026,0.000,0.044,  5.70, 5.49,0.000, 24,-15,-24,
