"","Value","Std.Error","DF","t-value","p-value"
"(Intercept)",0.993758953130714,0.00391840741178129,4459,253.612973000925,0
"stimuluspain",-0.00164621865232675,0.00436026781345366,4459,-0.377549894354499,0.705782961649849
"conditionpsd",-0.00036421783949462,0.00523068129274702,45,-0.0696310516948629,0.944795833896464
"AgeGroupOld",0.0095037194571896,0.00573572186461538,66,1.65693520040078,0.102279313382792
"stimuluspain:conditionpsd",0.000356326114295917,0.00621395512627088,4459,0.0573428850152891,0.954274628571892
"stimuluspain:AgeGroupOld",0.00070933060760767,0.00637834088033776,4459,0.111209266001178,0.911455409235935
"conditionpsd:AgeGroupOld",-0.00386256777895022,0.00763108319851555,45,-0.506162451446158,0.615213496114561
"stimuluspain:conditionpsd:AgeGroupOld",0.00640293343020144,0.00905630021641517,4459,0.707014263793473,0.479594559136168
