set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.491,5,0.675,0.382,13,0.050,0.589,0.281,  4.25, 4.16,0.000,-27, 33, -3,
,,0.838,0.382,10,0.080,0.611,0.281,  4.23, 4.14,0.000, 15,-51, 57,
,,0.885,0.382,9,0.095,0.653,0.281,  4.20, 4.11,0.000, 33,-51,-30,
,,0.838,0.382,10,0.080,0.879,0.421,  3.99, 3.91,0.000, -9,-63,-24,
,,0.990,0.581,5,0.204,1.000,0.713,  3.48, 3.43,0.000,-15,-54, 57,
,,,,,,1.000,0.747,  3.35, 3.30,0.000, -9,-48, 63,
