set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.385,5,0.123,0.188,50,0.013,0.470,0.836,  4.11, 4.02,0.000,-42,-78, 12,
,,0.960,0.724,7,0.307,0.806,0.836,  3.81, 3.74,0.000,-24, 42,-21,
,,0.827,0.724,13,0.168,0.834,0.836,  3.78, 3.71,0.000, 30,-54,-24,
,,0.564,0.595,22,0.079,0.996,0.836,  3.39, 3.34,0.000, 39,-87, -6,
,,,,,,0.996,0.836,  3.38, 3.33,0.000, 45,-78, -6,
,,0.880,0.724,11,0.203,0.998,0.836,  3.34, 3.29,0.000, 54,-72,  3,
,,,,,,0.999,0.836,  3.27, 3.23,0.001, 57,-63,  3,
