set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.000,5,0.000,0.009,13,0.001,0.000,0.000,  7.18, 6.77,0.000,-21,-78,45,
,,0.001,0.060,5,0.019,0.000,0.043,  6.14, 5.88,0.000, 39, 54,30,
,,0.000,0.022,9,0.003,0.000,0.062,  5.98, 5.74,0.000, -6, 18,42,
,,0.000,0.027,7,0.007,0.006,0.365,  5.41, 5.22,0.000,  6, 33,30,
,,0.000,0.027,7,0.007,0.008,0.388,  5.35, 5.17,0.000,-21,-30,51,
