set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.680,4,0.578,0.342,15,0.039,0.284,0.213,  4.52, 4.41,0.000, 63,-39,-24,
,,,,,,1.000,0.747,  3.33, 3.28,0.001, 69,-39,-18,
,,0.686,0.342,13,0.053,0.493,0.216,  4.32, 4.22,0.000,-54, -3,  9,
,,0.927,0.386,8,0.119,0.744,0.289,  4.11, 4.03,0.000,-21, -3,  9,
,,0.844,0.366,10,0.084,0.843,0.295,  4.02, 3.94,0.000, 48,-66,  9,
