set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.680,4,0.990,0.587,5,0.211,0.902,0.542,  3.95, 3.87,0.000, 24,-27,-15,
,,0.844,0.549,10,0.084,0.939,0.542,  3.89, 3.82,0.000,  6, 45,  6,
,,0.631,0.549,14,0.045,0.950,0.542,  3.87, 3.80,0.000,-15,-63, 69,
,,0.957,0.587,7,0.142,0.998,0.638,  3.61, 3.55,0.000,-21, 15, 21,
