set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),F,equivZ,p(unc),x,y,z {mm},
0.677,7,0.201,0.198,260,0.028,0.624,0.574, 16.79, 3.80,0.000,-45, -8,  3,
,,0.455,0.268,159,0.077,0.929,0.849, 14.20, 3.49,0.000, 46, -4,  2,
,,,,,,0.950,0.849, 13.88, 3.45,0.000, 46, -3, -8,
,,0.993,0.870,12,0.632,0.992,0.944, 12.63, 3.28,0.001,-30,  9,  8,
,,0.989,0.870,16,0.574,0.993,0.944, 12.54, 3.27,0.001, 22,-46,-18,
,,0.999,0.870,2,0.870,0.999,0.945, 11.76, 3.16,0.001, 38,-27,  9,
,,0.999,0.870,2,0.870,0.999,0.945, 11.48, 3.12,0.001, 30, 45, 15,
,,0.999,0.870,2,0.870,0.999,0.945, 11.46, 3.11,0.001,-51,-42, -4,
