set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.676,4,0.303,0.222,23,0.018,0.222,0.155,  4.56, 4.44,0.000, 33, 18,  6,
,,0.721,0.392,13,0.065,0.744,0.418,  4.07, 3.99,0.000,-12,-39, 72,
,,0.978,0.610,6,0.196,0.989,0.692,  3.69, 3.62,0.000, 51, -6,-36,
,,0.990,0.610,5,0.236,1.000,0.946,  3.42, 3.37,0.000,-15,-39,-24,
