set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.000,5,0.000,0.000,23,0.000,0.000,0.021,  6.34, 6.05,0.000,-39,-15,39,
,,,,,,0.001,0.063,  5.78, 5.56,0.000,-42, -9,33,
,,0.000,0.010,11,0.002,0.000,0.024,  6.16, 5.90,0.000, 15,-87,27,
,,0.001,0.032,6,0.016,0.000,0.024,  6.09, 5.84,0.000,  9,-51,45,
,,0.001,0.025,7,0.010,0.001,0.057,  5.85, 5.62,0.000,-48,-69,39,
,,0.001,0.025,7,0.010,0.004,0.210,  5.47, 5.28,0.000, 15, -6,21,
