set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.680,4,0.956,0.564,7,0.141,0.996,0.819,  3.67, 3.60,0.000, -9, 3, 12,
,,0.990,0.564,5,0.209,0.998,0.819,  3.63, 3.57,0.000,-54, 3,-27,
,,0.977,0.564,6,0.171,0.999,0.819,  3.59, 3.53,0.000,  9, 3,  9,
,,0.977,0.564,6,0.171,1.000,0.819,  3.32, 3.28,0.001,-24,-6,-36,
