set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.680,4,0.792,0.533,11,0.071,0.206,0.156,  4.62, 4.50,0.000, 27,-63,-33,
,,0.792,0.533,11,0.071,0.752,0.473,  4.11, 4.02,0.000,-27,-21,-33,
,,0.977,0.586,6,0.171,0.999,0.868,  3.55, 3.49,0.000, 54,-12,  3,
,,0.956,0.586,7,0.141,1.000,0.868,  3.52, 3.46,0.000,-15, 39, 15,
