set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.000,6,0.032,0.197,20,0.030,0.000,0.000,  6.23, 5.96,0.000,-21,-75, 45,
,,,,,,0.156,0.227,  3.76, 3.70,0.000,-21,-66, 54,
,,0.098,0.311,11,0.096,0.005,0.037,  4.74, 4.61,0.000, 54,-18, -9,
,,0.029,0.197,21,0.027,0.012,0.059,  4.52, 4.41,0.000,-36,-39, 48,
,,,,,,0.544,0.827,  3.25, 3.21,0.001,-33,-36, 39,
,,0.202,0.452,6,0.209,0.039,0.148,  4.19, 4.10,0.000,-51,-39, -6,
,,0.076,0.311,13,0.073,0.056,0.154,  4.08, 4.00,0.000, 24,-69, 51,
,,0.150,0.389,8,0.150,0.143,0.227,  3.79, 3.72,0.000,-48, 18, 24,
