set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.000,2,0.001,0.061,7,0.029,0.000,0.016,  5.63, 5.42,0.000,9,-54, 45,
,,0.002,0.061,6,0.040,0.006,0.253,  4.83, 4.69,0.000,0, 48,-12,
,,,,,,0.015,0.404,  4.60, 4.49,0.000,9, 45,-12,
