set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.008,3,0.007,0.029,35,0.004,0.000,0.002,  5.63, 5.42,0.000,  9,-54, 45,
,,,,,,0.054,0.118,  4.26, 4.17,0.000,  9,-54, 57,
,,0.006,0.029,37,0.003,0.006,0.034,  4.83, 4.69,0.000,  0, 48,-12,
,,,,,,0.015,0.055,  4.60, 4.49,0.000,  9, 45,-12,
,,,,,,0.464,0.554,  3.51, 3.46,0.000, -9, 45, -9,
,,0.328,0.598,5,0.223,0.188,0.370,  3.87, 3.80,0.000, 24,-15,-24,
