set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.000,4,0.000,0.000,175,0.000,0.000,0.000,  9.21,  Inf,0.000,  0,-51, 36,
,,,,,,0.000,0.000,  8.79,  Inf,0.000,  0,-60, 42,
,,,,,,0.000,0.000,  7.23, 6.82,0.000,  0,-51, 51,
,,0.000,0.003,16,0.001,0.000,0.000,  7.43, 6.99,0.000,  9,-54,  3,
,,,,,,0.000,0.001,  6.49, 6.19,0.000, 18,-57,  9,
,,,,,,0.000,0.010,  5.99, 5.75,0.000,  9,-63, 15,
,,0.000,0.002,18,0.001,0.000,0.003,  6.27, 5.99,0.000,  0, 57, -6,
,,0.000,0.003,15,0.001,0.000,0.018,  5.84, 5.61,0.000,-15, 63, 21,
