set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.678,4,0.990,0.581,5,0.205,0.666,0.284,  4.19, 4.10,0.000,  9,-21, 24,
,,0.924,0.581,8,0.114,0.691,0.284,  4.17, 4.08,0.000,  3,  9,-33,
,,0.620,0.556,14,0.043,0.879,0.284,  3.99, 3.91,0.000, 15,  9, 24,
,,0.977,0.581,6,0.167,0.936,0.284,  3.90, 3.83,0.000,-36,-84,-21,
