set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.000,4,0.000,0.000,117,0.000,0.000,0.000,  9.79,  Inf,0.000,-51,-60, 12,
,,0.000,0.000,21,0.000,0.000,0.000,  7.39, 6.96,0.000,  9, 15, 66,
,,0.000,0.004,8,0.003,0.000,0.005,  6.70, 6.37,0.000, 57,-24, -9,
,,0.000,0.001,11,0.001,0.000,0.028,  6.30, 6.02,0.000,  0, 48, 27,
