set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.000,3,0.000,0.000,22,0.000,0.000,0.011,  6.46, 6.16,0.000,  3,-39, 24,
,,0.000,0.000,23,0.000,0.000,0.022,  6.18, 5.91,0.000,-12, 45, -6,
,,,,,,0.000,0.042,  5.96, 5.71,0.000, -3, 42,  3,
,,0.001,0.047,6,0.017,0.008,0.372,  5.36, 5.18,0.000,-18, 63, 30,
,,,,,,0.016,0.373,  5.20, 5.03,0.000,-21, 66, 21,
