set,set,cluster,cluster,cluster,cluster,peak,peak,peak,peak,peak,,,
p,c,p(FWE-corr),p(FDR-corr),equivk,p(unc),p(FWE-corr),p(FDR-corr),T,equivZ,p(unc),x,y,z {mm},
0.000,5,0.000,0.001,21,0.000,0.000,0.017,  6.38, 6.09,0.000,-60,-36, 30,
,,0.000,0.001,17,0.000,0.000,0.025,  6.17, 5.90,0.000,-51, -6,  0,
,,,,,,0.002,0.117,  5.60, 5.40,0.000,-42, -3,  3,
,,0.000,0.008,10,0.003,0.000,0.029,  6.05, 5.80,0.000, 60,-24, 15,
,,0.000,0.005,12,0.002,0.001,0.055,  5.85, 5.62,0.000,-54,-36, 12,
,,0.000,0.014,8,0.007,0.001,0.061,  5.79, 5.56,0.000, 45,  3,  0,
